Genera,GS01_1,GS01_2,GS01_3,GS01_4,GS01_5,GS01_6,GS03_1,GS03_2,GS03_3,GS03_4,GS03_5,GS03_6,GS07_1,GS07_2,GS07_3,GS07_4,GS07_5,GS07_6,GS14_1,GS14_2,GS14_3,GS14_4,GS14_5,GS14_6,GS21_1,GS21_2,GS21_3,GS21_4,GS21_5,GS21_6,GS28_1,GS28_2,GS28_3,GS28_4,GS28_5,GS28_6,GS35_1,GS35_2,GS35_3,GS35_4,GS35_5,GS35_6
Sporocytophaga,29112,12002,71284,66425,4650,24727,35990,66923,79669,49320,48944,104592,8821,7205,18726,33546,39930,24678,24057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gimesiaceae_genus,29580,47610,43356,36305,39230,24714,23970,40440,17612,15198,31312,57359,14006,83653,30799,26681,69110,46006,42647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9556,0,0,19898,0,0,0,0
Coxiella,0,56030,15956,0,10688,5217,2955,6619,0,5845,3865,6947,13888,8937,5826,46170,66295,2800,25992,0,105044,0,0,0,0,0,99079,33253,0,128792,91464,0,0,0,6265,0,0,0,0,0,0,0
Edaphobaculum,11713,20963,28230,24511,19705,32203,18523,24163,42623,10409,53619,59080,17687,47747,51873,9999,0,33107,44939,0,85021,69203,26979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraconexibacter,0,0,0,11410,0,0,3688,0,35225,0,0,28898,0,0,13127,0,0,34941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461498,0,75620,0,66327,0,0,0,0
Myxococcus,13880,32716,0,33400,20539,34399,11585,26236,83298,29706,35891,93440,13348,58396,14803,24512,26723,66773,25763,0,0,25980,0,0,0,0,0,0,0,0,0,0,0,0,30476,0,0,0,19337,0,0,0
Chelativorans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40066,0,437118,241299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tepidisphaeraceae_genus,14790,14453,62092,45640,41846,16878,19668,11185,38748,8105,0,64802,16632,27884,70686,29198,47098,38436,0,0,0,0,0,149668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dinghuibacter,25642,41635,42162,19538,32543,41699,59779,21216,55893,0,36519,70777,0,47747,24207,51375,0,20741,33704,87689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amb-16S-1323_genus,22787,54173,178257,52106,25140,16261,32590,86442,3823,15080,60225,0,0,30262,29120,0,52860,51464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Omnitrophales_genus,8442,29115,30796,16578,53740,21469,7297,48324,34850,34235,40190,27591,65551,84883,39655,27124,0,19146,14979,48020,0,37673,0,16534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sulfurifustis,2773,28473,44963,11410,24410,22280,60293,20650,19961,33074,72782,0,71231,0,3029,22150,79861,19800,0,0,64051,0,0,0,0,0,0,92806,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chloronema,2958,3401,26121,4564,3487,4340,12784,21633,29788,4631,6577,16062,15173,22307,0,8735,62660,74009,0,0,70998,0,0,24140,0,16200,235524,0,0,0,0,0,0,0,0,0,0,0,8864,6135,0,0
MVP-88_genus,19838,36881,21020,76811,4777,18716,23013,35360,8042,17580,38258,35988,44768,12732,67840,21148,129501,37425,29959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candidatus_Nitrosoarchaeum,16554,7533,37783,32019,12247,36764,22744,27467,15789,24381,57899,29110,19941,25786,26463,31193,65777,28918,58068,0,0,22385,30417,0,0,0,0,0,0,44107,0,0,0,0,0,0,0,0,0,0,0,0
Woeseia,44458,40080,33136,60262,42343,39038,53853,35236,11182,24606,30225,20016,47519,0,10098,23972,90197,21630,0,0,0,0,0,0,0,24245,0,0,0,0,0,0,0,0,0,0,0,0,21105,0,0,0
Dactylosporangium,53899,6164,0,0,0,9834,25996,32753,43632,0,9460,0,0,0,17084,0,0,31669,0,251411,0,0,0,0,0,31114,0,0,0,150008,0,0,0,0,0,0,0,0,0,6596,0,0
Schlesneria,12017,16153,74938,35786,55795,10850,23970,24952,0,21783,20312,0,25823,0,26760,43796,0,26788,119192,77730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36934,0,0,0
Sorangium,28965,26681,41816,24872,29539,12811,7034,39621,17916,6074,24444,7874,0,0,0,12894,30967,0,0,0,0,0,0,24995,0,0,184184,0,0,110359,0,0,0,0,0,0,0,0,17712,0,0,0
Vampirovibrio,15617,10482,30307,44523,0,11560,21891,0,18765,8790,73037,31189,51162,59418,13833,28504,61712,0,0,70986,0,0,0,0,0,0,0,0,0,58809,0,0,0,0,0,0,0,0,14841,19171,0,0
AT-s3-28_genus,15617,64133,57165,13736,12738,48464,19095,102748,0,14805,46782,0,16148,36096,25821,40992,67595,56070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erysipelotrichaceae_genus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556200,0,72086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VHS-B3-70_genus,31764,15756,47534,23629,43758,9309,19459,49498,19041,9388,0,18934,31431,0,14815,0,52181,34627,22799,79442,0,18928,0,27961,0,0,0,53411,0,0,0,0,0,0,0,0,0,0,0,0,0,0
possible_genus_04,10130,27951,26398,5210,14331,12661,45465,50289,47181,10178,18549,29590,20784,29709,17521,38618,43011,69138,17975,0,25957,0,0,0,0,0,0,0,0,58809,0,0,0,0,0,0,0,0,0,0,0,0
Nitrolancea,15252,45060,41216,33192,10462,54851,20898,27102,7045,47113,44430,31963,17070,27884,9593,14599,45562,5824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74740,0,0,36934,0,0,0
Clostridia_UCG-014_genus,0,0,0,0,0,805,0,3187,0,0,0,0,0,0,0,0,0,0,0,0,459742,0,132158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adlercreutzia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156054,0,438383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Subgroup_20_genus,5487,17081,37640,87960,24681,18716,21891,72172,26219,10178,11593,8397,39970,0,9683,10114,81348,10637,14979,0,0,84081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PB19_genus,3120,4595,12814,7209,19860,30544,11930,11960,20754,14805,31494,34846,24377,32298,10925,8941,0,17692,10133,0,35733,0,0,38705,0,0,127979,76840,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sandaracinus,25421,11903,49771,18671,20922,18686,31346,61950,49315,23304,54588,40282,17070,4648,6564,13593,51193,19800,16402,0,42344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1774
Paenibacillaceae_genus,0,1544,0,406,0,0,1565,2232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11678,0,0,97728,0,88395,237223,42596,0,0,45083,18430,0,18202,0,0,0,9800
Patulibacter,0,0,0,0,0,0,0,0,0,8105,0,0,0,0,0,0,0,0,0,0,111369,0,0,0,103146,0,0,0,0,344010,0,0,0,0,0,0,0,0,0,0,0,0
Kineosporiaceae_genus,0,0,0,0,0,0,0,3657,0,4812,0,0,0,0,757,1007,28412,0,0,0,0,36733,0,0,9613,0,450929,0,0,0,0,0,0,0,0,0,0,0,0,0,23680,0
Parapedobacter,0,0,0,0,0,6714,0,0,0,0,0,0,21195,0,0,0,0,0,0,0,0,0,0,0,527172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mle1-7,15037,7708,71940,46470,21852,33434,25896,37859,20978,12969,24373,26622,0,54529,12387,19331,47507,22673,36742,0,0,0,0,0,12638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chryseotalea,16947,16436,92077,30169,20499,30462,11435,6883,0,0,22254,21137,24202,21688,10960,34630,66551,0,23735,0,0,0,0,0,7924,0,0,47057,0,24960,0,0,0,0,0,0,0,0,16797,0,0,0
Candidatus_Berkiella,17776,7562,40145,43885,19071,2608,10638,20270,7621,7306,14241,44418,10942,42452,4612,15974,46516,0,14194,0,20357,23856,0,0,0,0,0,22309,97021,0,0,0,0,0,0,0,0,0,2841,0,5380,0
OLB13,26499,10202,40189,2766,15941,22273,29502,49330,33547,0,11123,0,22008,26557,19523,0,52071,41486,8748,0,0,37579,0,0,0,0,0,92223,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BD7-11_genus,0,16130,10154,15170,5513,16202,19921,16664,23205,2403,11039,24575,0,14695,7583,16316,0,9207,20746,0,0,12760,15569,0,0,0,110780,71980,0,87745,0,0,0,0,0,0,0,0,0,0,0,2016
Flindersiella,6008,4251,0,0,28769,0,0,0,0,56738,0,0,56022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79648,278882,0,0,0,0,0,0,0,16250,0,0,0
Glycomyces,32353,50585,14452,26970,15692,22302,12907,0,0,25836,25812,14449,46831,18590,29789,6041,0,25042,9842,0,0,75329,0,0,0,0,0,69167,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D05-2_genus,3440,15026,28880,35220,6488,12897,25157,15607,10922,14137,13384,16700,56593,47554,5167,43083,0,21127,0,0,0,0,18321,0,0,0,0,0,0,0,0,0,0,0,0,104698,0,0,0,0,25374,0
Kibdelosporangium,0,16330,26301,21495,45333,12405,31551,49389,22701,27031,8262,23484,15244,0,33660,44636,0,32659,20774,0,0,0,0,24140,0,0,0,0,0,8943,0,0,0,0,0,0,0,0,44813,0,0,0
Edaphobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Listeria,0,0,0,0,0,0,0,0,22699,0,0,0,0,0,0,0,0,0,0,0,299300,0,0,0,0,0,186163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dietzia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172929,0,0,14773,115316,200734,0
Nitrosomonas,0,17854,53527,30081,0,0,44253,11185,27006,0,25389,67430,0,0,11108,0,0,60565,52488,0,0,99243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Subgroup_13_genus,4487,0,32220,0,13543,0,0,0,0,5902,18898,0,0,0,0,0,22863,0,0,0,0,0,0,0,0,0,400162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turicibacter,4160,0,3122,0,0,0,0,0,978,0,0,2700,0,0,0,0,0,2232,0,0,325020,0,127438,0,0,0,0,0,0,0,0,0,0,0,0,0,1476,0,0,0,29551,0
Roseisolibacter,0,7127,42950,39753,0,11550,0,19063,92810,0,0,49815,0,11131,16326,0,0,82995,0,0,0,0,92960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26539,0,0,0
Mesobacillus,22780,108945,14996,9283,26346,25800,11001,20869,0,0,14928,0,50636,47126,20824,28468,42362,26588,19573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spirosoma,8309,16239,41699,20202,106443,3161,26242,11601,20230,7210,0,6888,3934,34812,25340,32807,43331,56273,0,0,0,18361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NS11-12_marine_group_genus,15042,17103,19953,4910,4127,19617,14184,4328,11812,0,13020,16841,15280,32999,41526,37235,13934,21709,44646,0,0,24409,23308,16427,0,0,0,40927,0,0,0,0,0,0,0,22373,0,0,0,0,0,0
Hirschia,0,23238,36399,29044,0,24111,18849,0,0,0,10720,16931,0,0,19523,0,38907,0,0,103640,0,55002,64878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26531,0,0,0,0
KD3-93_genus,2735,28422,67780,0,14186,25263,9456,7128,0,73740,35054,0,0,11000,7170,3575,26960,0,0,31114,32949,0,11654,0,0,0,0,0,0,28578,0,0,0,0,0,44225,0,0,0,0,0,0
YM_S32_TM7_50_20_genus,24034,14453,68515,133809,0,0,0,24092,0,0,0,0,0,0,0,0,0,8153,0,0,0,0,0,0,0,0,0,0,0,128792,0,0,0,0,0,0,0,26531,32501,0,0,0
Microtrichaceae_genus,7394,15094,65583,28420,15692,2412,9834,14628,16171,0,27272,11824,22759,13942,16156,24437,51175,8153,0,106609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37_13_genus,5698,4076,7333,12433,24183,20643,17681,31529,31767,9369,24346,35689,42869,9549,14870,9999,12272,25130,20635,0,0,62241,0,12401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11130,0,0,0
Rubinisphaeraceae_genus,16176,24656,24622,28526,20487,34358,9834,30975,13503,4052,36392,27585,19696,0,13632,30205,0,25041,32806,0,0,41252,0,0,0,0,0,0,0,0,0,0,0,0,9556,0,0,0,0,0,0,0
Occultella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262668,0,0,0,0,65159,0,0,88266,0,0,0,20934
FFCH5858,23572,11478,34792,23339,0,27728,14136,18499,45792,16211,24543,49916,0,0,24235,38260,0,25042,52488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candidatus_Woesebacteria_genus,4222,15917,58660,15631,22291,3853,11226,11394,9115,0,19321,9997,7595,46685,21210,5517,124360,0,5992,0,0,30029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afipia,0,0,0,0,0,0,0,24092,0,0,0,28898,136554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224136,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methylobacterium,5244,4070,7403,9012,3710,4702,15693,3661,28522,0,6002,11801,0,42848,3760,6427,0,31183,0,0,0,0,0,70493,0,0,0,0,93735,0,0,0,0,0,0,46460,0,0,0,0,11533,0
[Eubacterium]_coprostanoligenes_group_genus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Metabacillus,17025,129566,14440,4709,31773,30647,5740,15066,0,4599,11635,0,0,0,7727,7443,0,10273,37159,0,0,55055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16095,0,0,0
Cohnella,22082,25504,19269,9220,13174,9569,11883,6596,2218,12046,11566,3989,30540,17557,9986,8390,24573,12812,9477,0,133926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kocuria,18796,21254,19270,62237,0,0,0,0,52055,61128,0,0,0,0,48133,0,0,111425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMMR1,22185,12218,23103,29562,0,20494,0,0,93933,0,15656,30212,0,23237,0,34365,0,44258,39366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudobdellovibrionaceae_genus,3735,3587,3307,19211,15067,2977,21246,10440,26848,16324,7012,17243,17291,45900,16471,10803,0,29805,26197,0,35090,0,0,0,0,0,0,57288,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Babeliaceae_genus,7598,10870,0,0,11146,4954,4490,11001,0,0,0,0,0,10766,0,10114,26648,10637,0,0,50853,0,0,0,0,0,0,0,0,0,0,198586,0,0,8727,0,0,0,0,0,15011,0
DSSF69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380491,0,0,0,0,0,0,0,0,0,0,0
Granulicella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377203,0,0,0,0,0,0,0,0,0,0,0,0,0
Chloroplast_genus,0,0,7821,0,6369,24772,7296,21215,8042,7402,7342,7198,0,0,2305,23446,0,5318,5992,0,0,29484,0,0,0,0,188204,0,0,0,0,0,0,0,0,0,0,0,14841,0,0,0
Enhygromyxa,12017,7226,26764,16596,22230,20494,0,28824,0,12158,16926,0,22759,0,8078,0,0,0,0,0,0,0,28963,0,0,0,0,0,136430,0,0,0,0,0,0,0,0,0,0,0,0,0
Azospirillaceae_genus,4523,8840,11458,22839,6398,20277,13533,12367,20467,9295,15787,22856,0,3239,4941,13239,0,19590,20065,0,0,0,35429,22147,0,0,0,55691,0,0,0,0,0,0,0,0,0,16227,0,0,0,0
Vampirovibrionales_genus,10974,13199,36662,17525,30254,15964,30311,7858,19301,0,19321,13195,28379,21221,0,22987,16363,19678,17976,0,0,0,0,16534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paludibaculum,0,28064,63401,22155,46551,0,0,0,0,0,47656,95223,0,54144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corticibacterium,0,0,0,0,0,0,0,0,0,16735,0,0,0,45644,0,0,0,53036,20503,0,98401,0,0,118545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Limnochordaceae_genus,3704,5435,21929,7620,12627,1101,8184,11859,3920,15511,14415,9868,0,8488,0,2017,56569,3306,3286,48020,0,8184,0,28210,0,0,0,0,0,30179,0,0,9851,0,0,12624,14786,0,5426,0,0,0
Rickettsiaceae_genus,0,3021,0,51864,0,30986,3120,29263,8941,0,10156,10174,0,18589,8761,37309,35835,17737,9991,0,70665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blautia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIyi10,6444,27082,17499,17205,19280,38361,24231,0,22918,15399,16072,28419,0,0,11166,12101,19197,19879,0,0,0,0,0,0,0,0,0,43776,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alterococcus,12325,24088,21411,0,31239,0,0,0,0,18575,13400,0,57628,61965,33660,12585,29862,19412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyanobacteriales_genus,0,0,0,0,0,0,4490,7858,49862,0,0,0,0,0,0,0,0,269109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jahnella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330884,0,0,0,0,0,0,0,0,0,0
Catellatospora,19549,23630,33636,13162,13432,26223,18198,18716,12770,10713,7670,13757,0,0,17084,0,0,22872,11893,0,0,66106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tianweitania,0,0,54961,0,18292,0,0,0,0,0,0,0,0,0,29302,0,0,0,0,0,218553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candidatus_Ovatusbacter,2889,12671,33081,29422,21339,15650,7594,22338,6774,9985,14870,21262,1262,24578,11652,11618,14275,10079,12617,0,0,0,0,13347,0,0,0,0,0,0,0,0,0,0,2924,0,0,0,18467,0,0,0
Berkelbacteria_genus,28281,6600,23464,15630,7961,13212,14593,40074,7506,2776,19322,20393,7595,12732,7377,0,31791,35633,0,0,0,22385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aminobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26322,290109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Herminiimonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97316,0,0,0,0,0,0,0,0,0,48472,0,0,0,0,33164,0,123432,0,0
Paenochrobactrum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299120,0
Latescibacteraceae_genus,18150,25233,22486,13736,0,4954,41537,50289,0,30534,18549,0,0,0,0,0,51895,19146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotellaceae_NK3B31_group,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285561,0,8417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Planifilum,7126,10558,18340,10440,7747,15231,12898,4606,4149,7810,11236,5532,20430,10947,7244,5713,27734,9103,0,0,0,30468,0,0,0,6566,0,0,0,0,0,0,0,0,4279,32009,0,0,19139,0,0,0
Panacibacter,29441,21837,16865,19538,11644,7432,23996,15912,0,8327,25795,25491,21884,0,10029,14826,23843,0,11235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhodovarius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4659,0,0,0,0,0,0,0,0,0,0,0,0,0,280146,0,0,0,0,0,0,0,0,0,0
Halocella,8088,13815,24622,8298,5231,12357,15980,33986,0,16971,22215,3722,11380,18590,8078,10320,33788,12521,0,0,0,16441,0,0,0,4918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Treponema,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279928,0,0,0,0,0,0,0,0,0,0
Hassallia,0,7226,20876,0,65385,8439,95268,8604,21135,0,0,0,0,0,14642,7551,0,0,29524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Obscuribacteraceae_genus,4221,0,15154,16578,31448,23669,5613,1572,9115,3701,24346,25191,0,0,8761,22067,16363,10636,29959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29682,0,0,0
RCP2-54_genus,6241,0,27554,41579,14346,10173,21266,26865,0,0,0,32885,7018,0,25139,0,38449,0,22147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vagococcus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48066
Shinella,0,0,24266,0,0,0,0,0,0,10132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30858,0,0,0,73999,0,0,0,0,0,123688,0,0,0,0,0,0
Bordetella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luteolibacter,4006,4818,32473,8644,18307,0,4098,2581,3914,13847,11848,9633,0,0,14137,6377,49828,0,6561,0,0,0,19309,0,10222,0,0,0,0,0,0,0,0,0,0,37517,0,0,0,0,0,0
Tundrisphaera,0,8537,3583,0,2918,10340,12859,0,2456,2967,4603,6046,0,11667,3380,4634,0,9746,0,0,0,0,0,0,0,0,0,0,0,0,0,133522,0,0,0,39366,0,0,0,0,0,0
Gordonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254946,0,0,0,0
Starkeya,3698,0,10706,42528,43590,2411,0,26673,0,15198,0,0,28886,0,29789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26530,22160,0,0,0
Eggerthellaceae_genus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSB_OF53-F07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235524,0,0,0,0,0,0,0,0,0,0,15161,0,0,0,0
Cystobacter,0,20404,14452,0,0,80470,0,0,25538,0,14387,0,0,0,8836,0,0,64350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21832,0,0
SM2D12_genus,3754,12084,8695,3204,17345,0,21216,0,11208,0,12888,7557,4056,0,5068,21509,29624,17460,72614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gottfriedia,12109,42895,9025,0,17187,12353,11001,9263,6396,9067,9440,4657,19301,0,6025,0,0,14502,31770,0,0,23883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhizorhapis,10983,27357,64656,21567,0,6565,0,0,24971,0,0,23379,0,0,0,0,0,58411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[Eubacterium]_siraeum_group,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tomitella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232143,0,0,0,0
Frigoribacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228168,0,0,0,0,0,0
Ilyomonas,12663,12811,0,19538,14032,18991,0,12671,13270,5552,10724,24292,0,0,28703,12413,0,18348,22470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UASB-TL25_genus,13651,33003,0,21446,18760,0,8299,11617,0,9405,18212,0,24377,0,0,0,24624,0,22147,0,0,0,19695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMCC26207,0,0,8564,0,0,0,0,0,0,0,0,9195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Actinocorallia,5216,0,31970,20811,0,22409,9058,18076,0,0,0,6863,14269,37878,26447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30280,0,0,0,0,0,0,0,0,0,0,0,0
Hydrogenedensaceae_genus,2111,5435,9777,10420,0,28625,21891,11001,28416,6477,7342,23192,4796,0,9683,3678,0,7446,5992,0,0,0,0,16534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20121,0
RF39_genus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1349,0,0,0,0,0,63567,0,158020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pantoea,0,0,0,0,0,0,0,0,0,0,0,0,0,32423,0,0,0,0,0,0,190370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nocardiopsis,0,0,0,0,0,3576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96040,0,0,0,0,40667,0,0,10263,41148,0,30845,0
R7C24_genus,0,9809,12352,24518,12364,14490,0,4137,28287,5845,4679,16320,0,50699,2670,15578,0,10079,9463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Variibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,111537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107143,0,0,0,0
Hoylesella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218442,0,0,0,0,0,0,0,0,0,0
